id,prix
1125079111,1216095.0
1126049095,566902.8
1126049103,380632.03
1126059091,528578.8
1126059095,595253.6
1133000036,366534.56
1133000235,653685.8
1133000694,439782.1
1136100072,512804.62
1137300690,688572.2
1137300890,591772.1
1137301780,590424.1
1137800230,463889.84
1138000250,407181.28
1138000830,433151.66
1138010180,456222.9
1138010220,419494.78
1138010530,429102.62
1139000069,308732.16
1139000215,424551.28
1148000190,227875.53
1149600120,697852.06
1150001270,687391.5
1150900060,791708.06
1152700220,381073.44
1155620190,390663.44
1164000040,241494.44
1180000830,538994.9
1180002745,288944.4
1180005050,323983.22
1180007005,230068.28
1180008370,499649.62
1186000035,969198.06
1189000030,828690.1
1189000492,470027.9
1189000645,611129.44
1189000910,548540.0
1193000115,468696.5
1193000380,906195.4
1193000450,793576.56
1193000480,849187.75
1211000185,403863.78
1214000050,322857.88
1220000100,266259.78
1221000395,168282.64
1221000562,259607.98
1222029077,437121.34
1222069089,178195.61
1223039173,454045.97
1223049150,309190.16
1223089077,686949.1
1223089083,726330.5
1224049095,1304134.8
1226039124,485408.56
1226039130,432240.38
1231000520,509741.56
1231000660,531575.1
1231001090,258404.62
1231001225,317928.94
1233100321,774283.1
1233100351,418539.06
1233100601,367951.22
1235100371,677124.56
1236300290,1079498.5
1237500540,441302.03
1238500281,552896.56
1238500451,438945.8
1238501116,526542.44
1239400570,805603.8
1241500350,652659.9
1245000438,823045.75
1245000461,1068347.6
1245000500,761559.0
1245001295,748280.06
1245001751,522787.56
1245001820,708362.8
1245003160,784483.56
1245003740,692723.9
1246700251,922638.3
1250200418,327341.12
1250201175,352175.94
1250201610,960418.3
1250202255,561685.56
1250202285,839043.44
1250202660,812300.1
1250203335,1190621.8
1250203860,655923.25
1251200055,1201235.6
1254200835,564943.5
1254201106,561575.06
1257200060,597144.7
1257200115,784641.9
1257201420,1448030.4
1274500170,194974.61
1274500240,201855.97
1277000240,850312.8
1279300085,737726.0
1282300995,403076.2
1283800110,729512.25
1300300730,613387.6
1300301840,1004300.3
1310700210,283655.03
1310900260,315497.12
1310910290,290030.2
1310930100,541663.9
1310970380,288186.9
1310980070,269516.78
1311030430,1038840.2
1311800040,277421.72
1312900180,181525.58
1313300340,462663.0
1315300095,708103.7
1321720160,439663.5
1323089056,403345.22
1323089184,474187.6
1324300091,315490.78
1324300126,507574.78
1328300040,327315.3
1328300810,356794.1
1328310440,335795.7
1328330190,353509.38
1328330780,239059.39
1329500120,339724.03
1330250010,296326.06
1330300451,1176010.6
1330900050,567546.8
1330900250,583061.7
1330910280,915769.25
1331900020,895827.44
1332000100,733834.2
1332700020,279704.16
1332700270,270185.6
1336300610,1267867.4
1336800065,1536247.9
1337300145,1856591.4
1337800855,972347.2
1338800491,849252.8
1346300150,2458389.5
1352300990,184506.66
1355200060,820435.1
1357300240,376119.88
1370800935,1175673.4
1370801020,1471348.1
1370801465,942398.25
1370801800,1024947.4
1370802115,1805737.6
1370802620,648712.0
1370803180,1478686.2
1370803460,1410629.5
1370803820,624152.5
1376800115,557746.56
1377300135,508156.25
1383500070,458251.28
1388600110,228815.67
1393800005,414015.66
1400700150,835328.4
1402000210,436394.84
1402200070,404670.12
1402600570,310157.22
1402600700,379792.22
1402660150,376503.8
1402950190,314944.38
1402950450,297889.94
1402970020,412707.22
1421069208,424551.25
1422200090,576999.25
1423069095,547711.06
1423089134,463744.06
1424059154,1219323.2
1424069044,427101.78
1424069056,1035712.4
1425059174,508949.47
1425059193,1066091.1
1426300842,472158.12
1427300120,451541.16
1428001160,569906.94
1430800100,330644.72
1430800191,205862.7
1432400065,199544.1
1432400095,223211.12
1432700420,266456.5
1432700880,235552.2
1432900030,244396.62
1432900240,305229.75
1433290010,459389.47
1433500050,606848.5
1437500015,210183.05
1437500035,217110.36
1437580480,959876.94
1438000190,511035.72
1438000360,478424.12
1438000430,478533.0
1438000440,499777.9
1440500020,323411.53
1441000350,402095.0
1441800250,494556.03
1442740140,377588.1
1442860160,418693.25
1442870040,502059.72
1442870050,509686.84
1442870420,506682.7
1442880610,522518.28
1443500395,363059.34
1443550080,493611.72
1445200190,276255.84
1446110020,424359.4
1446300020,533330.0
1446400564,227986.12
1446401190,200111.17
1446800181,272111.94
1446801000,352535.22
1447600285,219611.7
1449000270,629846.6
1453600182,269635.78
1453602065,386311.44
1453602310,297325.06
1453602313,307492.88
1454100127,610184.0
1454100480,338152.5
1454100650,754125.1
1454600156,1071028.4
1454600256,569869.3
1455600015,595189.4
1455600045,623349.9
1463400047,328004.03
1463400081,247028.94
1465400120,531143.7
1471620240,367716.97
1471630350,344559.6
1471701200,412241.78
1472700200,563597.44
1472800160,469523.78
1473120140,412505.9
1473120390,419520.12
1473120730,455045.56
1473200150,310004.06
1492800296,529330.44
1493300057,455229.78
1494300060,525118.3
1498301168,336890.34
1498302783,499256.97
1498303700,711600.06
1513800080,613265.06
1513800170,429572.78
1518000070,341101.88
1520069052,275543.53
1522039105,547403.9
1523049083,195703.6
1523059201,509412.22
1523069086,358505.3
1523069204,452245.8
1523089266,481268.03
1523300141,327958.25
1523550480,632913.0
1524059027,435274.56
1524079156,404812.53
1525039057,589509.2
1525059261,1856102.8
1526059051,454734.25
1529300135,337208.0
1545800730,237510.02
1545801410,259548.23
1545801630,238721.78
1545802830,272327.0
1545803890,263359.78
1545804340,279750.84
1545804460,272521.3
1545805460,268280.66
1545805730,271256.75
1545806720,305242.7
1546600565,682989.56
1552100135,1248879.8
1552800010,259808.45
1555200180,205849.11
1555300530,195546.34
1556200205,452896.9
1556200265,645374.44
1558500050,452095.06
1560920040,488846.0
1560920450,1100890.1
1561600056,1610665.2
1561750040,1393518.0
1562000050,622568.94
1562100380,594395.5
1563102685,802417.56
1565600130,281335.2
1565950090,377285.25
1566100625,466831.38
1568100060,332953.03
1588600045,421918.78
1591600044,411535.2
1591600527,359754.3
1592000250,593333.56
1592000260,618782.7
1592000680,604041.25
1593000690,299365.28
1598600320,313504.25
1601600167,325752.9
1604600095,389399.38
1604600227,345907.84
1604600790,285285.88
1604601155,317158.25
1604601225,467500.84
1604601572,350159.78
1612500090,266260.62
1621069045,739474.8
1622049242,697023.06
1623049145,208242.67
1623049214,350111.34
1623300765,471925.1
1623800440,483726.75
1624049092,357228.12
1624049291,825403.6
1624059219,820488.7
1624079088,701035.25
1625069101,1086479.4
1626069198,488820.78
1626079066,293228.9
1645000310,222245.3
1645000580,288660.97
1646501845,544217.0
1646501920,536740.9
1646502355,1182472.0
1651500060,1038870.7
1651800010,1277073.5
1651800030,1585813.8
1653500070,1375681.4
1657530010,282755.8
1657530450,267682.03
1665400165,212206.0
1668500090,731241.25
1668500100,798414.44
1682000280,202595.42
1682500160,233489.44
1683600120,239119.72
1683900040,311526.6
1685200110,220529.48
1687000270,299148.84
1687910200,537421.25
1689401526,601765.94
1695900150,841797.1
1702901180,659223.0
1702901340,643834.75
1702901485,390967.2
1703400470,335930.3
1703400585,369760.38
1703401110,295792.78
1703900005,399351.44
1704900135,348838.94
1705400350,367207.84
1710400007,550508.7
1721059218,294223.28
1721800190,268474.2
1721801161,272639.22
1722049154,569383.5
1722059021,290966.16
1722059235,308262.56
1722059326,242826.34
1724069079,1126712.8
1725059136,1791035.5
1725059187,645588.06
1725059259,506533.16
1725800280,456260.3
1726069060,748792.75
1726069179,544844.2
1727500010,395928.8
1732800175,974455.0
1732800184,441462.5
1736800920,478353.97
1742800430,508810.94
1753500100,286934.8
1760650280,333321.8
1760650750,329023.84
1760650900,317667.06
1761100080,218582.66
1761100190,227104.39
1761600050,351413.22
1769600066,773835.44
1770000330,474213.0
1771000430,341772.16
1771000690,316203.5
1771100330,382085.88
1771100360,332918.78
1773100561,330207.5
1773100967,301185.5
1773101159,226535.9
1774000030,496368.3
1774000170,440392.78
1774000330,494677.06
1774000780,463256.5
1774200060,653463.3
1774200230,596860.06
1774220400,583108.7
1775500050,491340.25
1775500362,619336.06
1775800280,504126.3
1775800420,443289.66
1775800510,414778.5
1775801020,392577.7
1775801340,413582.5
1775910460,433002.16
1776460110,417461.16
1777500060,608224.94
1777600210,653067.5
1777600490,667761.7
1778350160,954081.9
1778350270,722291.3
1778500620,1059024.8
1785400770,488333.75
1785500132,335035.28
1786200010,456821.7
1786640030,314935.03
1786830090,615547.8
1787600165,452809.97
1788300020,202763.36
1788700295,211169.7
1788800630,147471.78
1788900230,155837.66
1789800020,348662.44
1794500870,618809.5
1794501415,881802.06
1795900120,546773.94
1796000120,465356.78
1796360990,225844.47
1796370180,284152.88
1796380310,231807.16
1796380330,232422.16
1796500100,208637.3
1797500780,535865.0
1797500985,817191.56
1821069072,354981.78
1822039138,659957.9
1822059331,239881.86
1822069041,478758.78
1822360080,575614.06
1823049179,392983.06
1823049202,229813.25
1823059159,258127.47
1823069088,372743.4
1824059079,1014731.4
1824079052,1008894.4
1825079070,423048.2
1826049362,574184.6
1828001220,576735.2
1828300100,870227.2
1829700080,318151.38
1830300090,706076.1
1832100030,1363939.2
1839900080,291667.56
1839920160,442376.78
1840200080,274391.66
1841500050,404675.2
1842200040,461264.53
1843100070,365984.22
1843100580,331435.56
1853080130,858797.75
1854900430,692126.3
1854900470,679974.44
1861400060,790177.5
1862400132,406206.9
1862400176,769771.4
1862400292,378272.72
1862400518,381539.28
1862900690,240290.0
1862910050,285994.8
1863900225,201331.3
1864700300,317427.0
1868900035,725864.6
1868901120,561155.1
1868901295,676287.6
1870400605,637800.6
1870400615,690059.1
1871400585,205665.72
1873100390,703408.94
1873400020,448456.3
1890000170,540838.25
1895000045,243586.58
1898200100,375544.75
1898310110,271708.88
1898600050,227000.19
1898900040,353313.7
1900000035,225348.12
1901600095,184657.16
1912100875,542673.94
1919800090,571378.0
1919800260,606295.5
1921059045,166112.56
1921059310,227087.89
1922039062,582117.9
1922059135,241696.89
1922059197,257500.1
1922059282,300866.1
1922059401,225203.31
1923000150,1005502.0
1923000260,1628343.9
1923300315,523936.44
1924059278,760785.56
1924069105,653606.6
1925059200,1559346.2
1925069121,939561.56
1925069199,743514.1
1926049210,339197.9
1926059236,944284.0
1926069035,420423.38
1929300052,818513.5
1929300415,910224.3
1930300190,701422.3
1930300410,545473.94
1931300035,654933.8
1931300175,614206.5
1931300688,519214.78
1931300815,575663.0
1931300955,437799.94
1934800022,412594.9
1934800138,374551.72
1934800162,381008.44
1937300280,443130.28
1938000140,734956.94
1939000040,745238.3
1939110310,720676.06
1939130120,719699.4
1939130420,646187.0
1946000100,480806.5
1951700480,564004.1
1951820070,576357.5
1953400570,299520.4
1954400060,463069.84
1954440060,502771.28
1954630080,635936.0
1954700365,844071.1
1959700225,731738.75
1959701890,871763.75
1959703070,842460.94
1962200036,579758.56
1972200139,568536.4
1972200326,554733.3
1972200426,492425.4
1972200554,573304.75
1972200728,569331.9
1972201161,334700.47
1972201963,498477.7
1972202187,500899.47
1972202505,523673.3
1973800150,531381.7
1974300020,537157.6
1982201255,442277.22
1982201485,621685.7
1995200215,460165.03
1997200245,503990.6
2008000130,405749.1
2008000270,201401.98
2008000550,278834.6
2009003136,467693.12
2011000120,240644.19
2011400520,345025.34
2011400710,354112.78
2011400779,408130.22
2011400782,293199.88
2021200370,1197204.6
2021200530,1186216.9
2024059052,1077522.8
2024059059,929391.2
2024059110,985675.44
2024059127,944386.8
2025049064,759442.4
2025059204,1133143.4
2025069065,1938641.1
2025700130,250583.11
2025700860,278433.6
2025701360,259864.45
2025800080,317972.88
2026049184,676357.44
2026079016,350150.6
2028700570,508365.56
2028701000,586802.2
2044500142,431580.3
2050100210,884273.25
2061100265,545347.6
2061800045,425467.94
2064800830,490450.03
2068000270,1506277.1
2071500011,411611.8
2087700115,617097.9
2105200010,468204.44
2112700920,321197.1
2113700790,287817.22
2113700825,253414.94
2113701100,286410.53
2114700040,376715.94
2114700115,365165.1
2114700368,327130.7
2114700540,267783.56
2115510330,295780.6
2115510470,304531.2
2117700065,362439.28
2122059077,212024.88
2122059216,503214.53
2122700120,315756.0
2123049086,272960.62
2123049114,145218.31
2123049194,245592.36
2123049498,234556.56
2124049254,197696.84
2125049120,845986.3
2125059161,1190453.5
2125059163,1531472.9
2126059219,475296.72
2126059234,854104.7
2130200160,315512.72
2130410050,347484.25
2130702350,364889.12
2132200230,261807.8
2133010290,403613.97
2138000120,436104.34
2140700190,469344.62
2140900100,281882.2
2141330050,779319.06
2141500070,455844.94
2143700676,209383.11
2154970020,1732745.0
2158900140,843572.9
2159900120,433212.38
2163900028,580400.94
2172000750,193249.89
2172000846,271626.7
2175100270,1128911.6
2188200785,183042.03
2188201010,231872.11
2193300390,590560.06
2193320210,589078.7
2193340120,550934.56
2193340140,518983.66
2197600451,489454.84
2201500440,407166.4
2202500150,387395.28
2203500140,393099.56
2205700345,547796.4
2205700350,455658.84
2206500110,483140.8
2206700280,392610.28
2207100165,553276.6
2207100255,397852.94
2207100635,424703.5
2207200820,457315.03
2207500695,922853.5
2211300260,399069.62
2211700160,509984.88
2212200500,279008.72
2212210360,227624.02
2212250080,593502.6
2212700180,276568.22
2212900180,203092.7
2212900470,193004.38
2212901010,215015.34
2214800270,292912.44
2215450060,322386.9
2215900410,314466.3
2215900800,319595.8
2215901310,303262.8
2221800080,310133.97
2222039011,423841.7
2223059099,279258.5
2223069112,615855.44
2223089053,462133.44
2225039081,436533.9
2225039130,1269136.9
2225059336,983730.06
2225069062,574790.9
2225300149,353333.06
2227900040,387151.44
2228900195,514256.22
2235000015,318767.22
2241700075,292587.78
2249500367,786298.1
2250000010,352348.34
2254100090,822150.2
2254501095,728737.44
2254501335,514236.8
2255500123,642440.9
2260000210,592948.75
2264500350,537498.0
2267000453,378865.22
2268000370,191545.2
2268000500,208138.72
2273600250,517450.16
2273600260,560656.75
2287000060,745560.7
2287000330,705019.25
2287400030,304606.94
2296500036,485830.22
2296500131,530675.5
2296500136,592462.56
2296700050,503958.4
2301400470,538844.75
2301400655,621150.9
2306400010,496417.3
2309000060,553575.25
2309710130,300914.66
2310000430,274740.06
2310000440,256762.12
2310100180,350321.53
2313900740,393927.75
2314300420,375195.88
2316800020,509700.7
2320069206,204727.5
2320069248,203309.34
2322059039,302469.44
2322069116,427334.66
2324039069,450667.72
2324059314,835528.8
2325039057,571530.44
2325039067,629332.0
2325069054,545388.94
2325300060,313840.3
2325400040,316709.9
2326079039,385004.8
2326600130,849353.7
2327000110,894231.25
2328800130,298237.94
2329500260,259523.1
2329600280,230962.89
2329700440,199631.31
2329720040,535537.7
2329800430,267681.8
2329810590,296148.0
2331300505,647011.3
2344300180,965071.94
2346200050,791353.2
2349300069,284366.06
2354300910,418698.34
2354300915,226166.11
2356800020,443503.66
2372800100,251985.22
2379300330,328461.34
2385200050,481266.66
2386000020,910763.75
2387000110,872471.8
2391600335,724763.25
2391600950,507740.3
2391602500,499834.5
2397100155,508532.88
2397101075,803939.2
2397101270,641016.5
2397101460,721981.9
2402100575,1095552.8
2407000110,277823.28
2407900550,400268.5
2408800120,359819.4
2412100025,377436.0
2413300730,296515.62
2413900050,637766.0
2414600255,357992.94
2419600005,392014.62
2420069201,240807.89
2420069242,176679.98
2420069268,186954.08
2421069039,352293.06
2422059015,195488.84
2423020090,429540.6
2423059060,624634.4
2423059104,357911.78
2423069170,575581.56
2424039036,313203.1
2424059035,999475.9
2424059116,1140712.1
2424059127,1164207.6
2424059174,2150425.2
2424410110,368186.3
2425049066,1890255.6
2426039247,319937.34
2426039314,269126.03
2426059071,591856.25
2428100080,855310.7
2428100130,808572.56
2432000130,658258.9
2436200025,645309.75
2436200185,990386.1
2436200320,578189.0
2436700610,622397.0
2436701200,653666.44
2447500015,650207.75
2450000275,671013.1
2450000295,1151083.5
2450000320,654482.44
2457200120,338370.9
2459000020,330559.44
2459900040,599673.1
2460700260,275818.22
2460900020,462030.97
2461900375,755278.94
2461900448,502311.44
2461900492,359729.56
2461900760,571062.7
2464400280,1045671.1
2465400036,886126.1
2472920680,443289.84
2472950120,281524.84
2473000470,442867.62
2473000720,345788.4
2473100280,356398.03
2473100450,332205.06
2473100510,253058.02
2473350930,390312.2
2473360060,265465.0
2473370050,299361.66
2473370890,313617.53
2473372170,447745.62
2473372250,335334.8
2473400110,266894.38
2473400340,302639.7
2473410360,380535.16
2473410690,323081.53
2473420100,296611.8
2473480560,393094.62
2473510090,308727.94
2475200140,319528.75
2475200590,286306.1
2475201070,243028.39
2475900855,352119.28
2481630070,1006544.94
2483700095,636470.8
2484700145,536586.5
2487200490,663145.6
2487200680,397386.25
2488200459,399526.16
2489200230,604384.7
2490200220,510076.66
2492200055,455973.47
2492200280,509023.0
2493200215,558888.9
2493200435,434898.1
2508000020,333932.8
2516000486,426655.3
2516000515,605791.56
2523400205,506994.7
2524000050,1307554.5
2524059269,974310.1
2525000510,293446.72
2525000690,319640.22
2525049086,2164817.0
2525049259,2134651.5
2525049266,1488338.9
2525059134,503667.84
2525300380,264681.75
2525300540,216325.97
2525310040,220971.05
2525310310,273824.28
2525500260,285720.75
2530800070,664487.56
2533300025,665836.94
2540820010,723010.25
2540830020,451994.78
2541100050,566560.9
2557000380,304785.8
2557000630,285739.3
2558610070,417060.16
2558650200,455300.84
2558720120,451390.75
2561360120,427549.97
2564900470,729524.44
2568200120,751021.3
2568200140,756308.0
2568200170,785395.5
2568200290,744132.8
2568300040,650820.6
2568300210,584549.0
2568800160,470871.16
2569600150,222737.31
2571910260,295038.7
2579500181,1259184.8
2581300010,1065407.1
2586800140,188164.61
2586800210,343586.38
2587910180,254451.39
2588800006,230300.0
2591010180,422374.38
2591010240,421262.34
2591010290,324055.56
2591720360,447984.25
2591730200,241098.5
2591780180,396200.66
2591820310,368612.4
2591830020,405617.12
2591850080,401785.72
2592220040,752520.56
2592400140,415900.66
2592400170,464251.56
2592400470,433197.28
2594200566,492893.16
2597000006,356355.44
2597150270,293486.72
2597490140,756929.06
2597490660,590782.25
2597500840,201400.42
2597520090,811495.2
2597520580,798218.0
2597530760,879306.5
2597550090,389571.0
2597650240,493882.44
2597690050,353332.38
2597800010,638620.7
2599000370,184836.08
2599200460,285909.0
2599200830,202667.73
2600000210,975695.44
2600010360,616709.1
2600020330,1120353.6
2600100300,659467.4
2600110710,582020.44
2600140070,809402.0
2600140120,875405.8
2600140500,834441.0
2600400030,764533.25
2607720440,429816.6
2607801120,794583.6
2608300030,336340.1
2612000200,371264.66
2613200025,241227.53
2616700520,254320.3
2617300160,398124.97
2618300080,229691.5
2619950060,543939.75
2619950350,413378.56
2620069195,375412.34
2621069017,442436.66
2621700010,560275.44
2621730220,846972.25
2621760480,339858.9
